CID,CIDint,IDSURVEY,TYPE,zHEL,zHELERR,zCMB,zCMBERR,zHD,zHDERR,VPEC,VPECERR,MWEBV,HOST_ZSPEC,HOST_ZSPECERR,HOST_RA,HOST_DEC,HOST_ANGSEP,HOST_DDLR,HOST_LOGMASS,HOST_LOGMASS_ERR,HOST_COLOR,HOST_COLOR_ERR,PKMJD,PKMJDERR,x1,x1ERR,c,cERR,mB,mBERR,mB_corr,x0,x0ERR,COV_x1_c,COV_x1_x0,COV_c_x0,NDOF,FITPROB,PROB_SCONE,PROB_SNIRFV19,PROB_SNNDESCC,PROB_SNNJ17,PROB_SNNV19,MU,MUERR_FINAL,PROBCC_BEAMS,biasCor_mu,biasCor_muCOVSCALE,biasCor_muCOVADD
1319870,1319870,10,0,0.26812,0.00100,0.26767,0.00100,0.26767,0.00162,0.00,300.00,0.01,0.2681,0.001,54.921764,-28.315973,1.495,1.40,10.30,0.01,1.11,-999.00,57017.3164,0.5931,-1.9890,0.8598,-0.1137,0.0489,23.0013,0.0620,23.0392,1.1310E-05,6.4561E-07,0.0126,-0.0000,-0.0000,42,0.0014,0.0000,0.0573,0.0016,0.0011,0.0000,42.3624,205.2519,1.0000,0.0156,1.0000,0.0052
1319898,1319898,10,0,0.72925,0.00100,0.72860,0.00100,0.72860,0.00200,0.00,300.00,0.01,0.7293,0.001,53.264492000000004,-28.850092,0.344,0.33,11.08,0.01,0.94,-999.00,57021.6250,0.4720,-0.8934,0.3963,-0.0620,0.0442,23.7474,0.0404,23.8209,5.6893E-06,2.1173E-07,0.0058,-0.0000,-0.0000,61,0.6882,0.9528,0.9910,1.0000,0.9990,1.0000,43.1441,0.1800,0.0000,-0.0051,1.0000,0.0083
1319926,1319926,10,0,0.56400,0.00100,0.56341,0.00100,0.56341,0.00186,0.00,300.00,0.01,0.564,0.001,53.365974,-28.932434000000004,0.287,0.34,9.76,0.01,0.17,-999.00,57010.7461,1.2397,-0.8416,0.6469,0.0700,0.0690,23.2595,0.0519,23.1669,8.9164E-06,4.2582E-07,-0.0005,-0.0000,-0.0000,33,0.2628,0.9975,0.9750,0.9975,0.9998,0.9969,42.4901,0.2099,0.0001,-0.2799,0.8960,0.0000
1320009,1320009,10,0,0.69229,0.00100,0.69164,0.00100,0.69164,0.00197,0.00,300.00,0.01,0.6923,0.001,53.018257,-28.651703,0.535,0.62,10.75,0.01,1.59,-999.00,57022.5430,0.4875,0.1514,0.4089,-0.0195,0.0429,23.7375,0.0422,23.8726,5.7412E-06,2.2298E-07,0.0052,-0.0000,-0.0000,27,0.9144,0.9801,0.9983,1.0000,0.9994,1.0000,43.1958,0.1839,0.0000,-0.0311,1.0000,0.0099
1320030,1320030,10,0,0.68207,0.00100,0.68141,0.00100,0.68141,0.00196,0.00,300.00,0.01,0.6821,0.001,52.556606,-28.334007,2.498,2.18,10.44,0.12,0.53,-999.00,57021.6523,0.4570,-0.9213,0.3826,0.0916,0.0458,23.9086,0.0445,23.6861,4.9041E-06,2.0110E-07,0.0067,-0.0000,-0.0000,27,0.8578,0.8789,0.9798,0.6882,0.9687,0.9993,43.0093,0.1881,0.0000,-0.1925,1.0000,0.0148
1320126,1320126,10,0,0.52795,0.00100,0.52685,0.00100,0.52685,0.00183,0.00,300.00,0.00,0.5279,0.001,10.244914999999999,-43.782936,0.449,0.69,10.65,0.01,1.46,-999.00,57013.2266,0.8018,-0.2078,0.7486,0.2074,0.0613,23.3418,0.0577,23.0814,8.2656E-06,4.3928E-07,0.0062,-0.0000,-0.0000,22,0.7924,0.9924,0.7763,0.9986,0.9989,0.9937,42.4046,0.2000,0.0001,-0.4009,0.8730,0.0000
1320278,1320278,10,0,0.57622,0.00100,0.57508,0.00100,0.57508,0.00187,0.00,300.00,0.03,0.5762,0.001,41.94175,-0.5259020000000001,0.577,0.54,10.98,0.01,0.73,-999.00,57021.8047,0.7383,-1.3616,0.7924,-0.0361,0.0941,23.0455,0.0938,23.1447,1.0860E-05,9.3794E-07,0.0266,-0.0000,-0.0000,25,0.9844,0.9919,0.8732,0.9992,0.9987,0.9999,42.4679,0.1853,0.0000,-0.1869,0.4640,0.0000
1320367,1320367,10,0,0.40212,0.00100,0.40109,0.00100,0.40109,0.00172,0.00,300.00,0.02,0.4021,0.001,41.410515000000004,-0.26815300000000003,0.704,0.97,9.31,0.12,0.51,-999.00,57018.5898,0.6033,-1.6150,0.7085,-0.0710,0.0778,23.1126,0.0848,23.0936,1.0208E-05,7.9763E-07,0.0113,-0.0000,-0.0000,26,0.0233,0.0061,0.6959,0.0696,0.0655,0.0000,42.4168,232.0644,1.0000,-0.0382,1.0000,0.0077
1320447,1320447,10,0,0.58009,0.00100,0.57892,0.00100,0.57892,0.00187,0.00,300.00,0.03,0.5801,0.001,40.854698,-0.381899,0.28,0.22,11.03,0.04,1.55,-999.00,57019.0781,0.6727,-1.0825,0.5697,-0.2049,0.0724,23.0430,0.0626,23.3147,1.0884E-05,6.2802E-07,0.0104,-0.0000,-0.0000,26,0.7532,0.9997,0.5434,1.0000,0.9945,1.0000,42.6379,0.1563,0.0000,0.2118,0.4700,0.0000
1320474,1320474,10,0,0.78908,0.00100,0.78842,0.00100,0.78842,0.00205,0.00,300.00,0.01,0.7891,0.001,54.000060999999995,-28.078135999999997,0.439,0.60,10.59,0.03,0.86,-999.00,57029.4023,0.9384,-0.3961,0.8024,-0.2078,0.0785,23.6557,0.0767,24.0737,6.1905E-06,4.3709E-07,0.0151,-0.0000,0.0000,27,0.3519,0.9988,0.9219,0.9999,0.9979,1.0000,43.3969,0.1409,0.0000,0.1850,0.2280,0.0000
1320501,1320501,10,0,0.33781,0.00100,0.33683,0.00100,0.33683,0.00167,0.00,300.00,0.03,0.3378,0.001,41.003952000000005,-0.913963,0.166,0.18,10.72,0.03,1.46,-999.00,57027.0430,0.3096,-0.1818,0.3715,-0.1158,0.0272,21.6102,0.0363,21.9140,4.0730E-05,1.3625E-06,0.0051,-0.0000,-0.0000,26,0.2691,0.9977,0.7491,1.0000,0.9999,1.0000,41.2372,0.1198,0.0000,0.0467,1.0000,0.0055
1320704,1320704,10,0,0.27087,0.00100,0.26996,0.00100,0.26996,0.00162,0.00,300.00,0.04,0.2709,0.001,42.341675,0.36142399999999997,0.212,0.10,10.92,0.03,1.23,-999.00,57020.7227,0.2843,-2.3020,0.3593,0.0232,0.0335,21.4633,0.0441,21.1405,4.6632E-05,1.8927E-06,0.0046,-0.0000,-0.0000,29,0.9598,0.9959,0.9386,1.0000,0.9999,1.0000,40.4637,0.1477,0.0000,-0.1012,1.0000,0.0118
1320762,1320762,10,0,0.51445,0.00100,0.51339,0.00100,0.51339,0.00181,0.00,300.00,0.06,0.5145,0.001,43.319134000000005,-0.271015,1.283,1.72,9.23,0.02,0.03,-999.00,57022.2539,0.6308,-0.8772,0.7533,0.0786,0.0742,23.0523,0.0874,22.9181,1.0792E-05,8.6821E-07,0.0234,-0.0000,-0.0000,24,0.9968,0.9976,0.8976,0.9999,0.9998,0.9999,42.2413,0.1934,0.0000,-0.2708,0.9300,0.0000
1320843,1320843,10,0,0.60989,0.00100,0.60874,0.00100,0.60874,0.00190,0.00,300.00,0.04,0.6099,0.001,42.314713,0.360608,0.681,1.14,9.38,0.04,0.38,-999.00,57014.8828,1.0326,0.1250,0.8378,0.0066,0.0853,23.4176,0.0799,23.5820,7.7086E-06,5.6712E-07,0.0174,-0.0000,-0.0000,24,0.7639,0.9641,0.9525,0.9992,0.9958,0.9990,42.9052,0.1988,0.0000,-0.1837,0.5040,0.0000
1321006,1321006,10,0,0.30348,0.00100,0.30244,0.00100,0.30244,0.00164,0.00,300.00,0.02,0.3035,0.001,36.445389,-5.944666000000001,3.455,1.79,11.29,0.13,1.64,-999.00,57022.8320,0.2395,-1.0197,0.3289,-0.0417,0.0268,21.7557,0.0373,21.7769,3.5623E-05,1.2235E-06,0.0040,-0.0000,-0.0000,31,0.0791,1.0000,0.9689,1.0000,1.0000,1.0000,41.1001,0.1213,0.0000,-0.0365,1.0000,0.0072
1321116,1321116,10,0,0.62816,0.00100,0.62684,0.00100,0.62684,0.00191,0.00,300.00,0.02,0.6282,0.001,35.867474,-4.256627,0.774,0.50,11.11,0.01,0.62,-999.00,57022.8125,0.4431,-0.0340,0.4026,-0.1437,0.0459,23.1151,0.0407,23.4459,1.0185E-05,3.8165E-07,0.0039,-0.0000,-0.0000,18,0.3643,0.9945,0.9736,1.0000,0.9986,1.0000,42.7691,0.1818,0.0000,0.1307,1.0000,0.0053
1321166,1321166,10,0,0.43623,0.00100,0.43510,0.00100,0.43510,0.00175,0.00,300.00,0.02,0.4362,0.001,37.247935999999996,-4.362462,4.245,3.91,10.74,0.02,1.56,-999.00,57027.6758,0.3592,-0.6204,0.4398,-0.0468,0.0373,22.7008,0.0422,22.7998,1.4916E-05,5.7931E-07,0.0052,-0.0000,-0.0000,12,0.5964,0.9985,0.9833,1.0000,0.9999,1.0000,42.1230,0.1352,0.0000,-0.0342,1.0000,0.0042
1321261,1321261,10,0,0.59069,0.00100,0.58936,0.00100,0.58936,0.00188,0.00,300.00,0.02,0.5907,0.001,34.119068,-5.076712000000001,0.618,0.81,9.47,0.02,0.09,-999.00,57031.8438,0.9498,2.2238,0.8554,0.1503,0.0565,23.0231,0.0617,23.0476,1.1086E-05,6.3014E-07,0.0170,-0.0000,-0.0000,19,0.8804,0.9798,0.9081,0.9995,0.9964,0.9936,42.3708,0.1443,0.0008,-0.1541,0.5140,0.0000
1321276,1321276,10,0,0.33227,0.00100,0.33121,0.00100,0.33121,0.00167,0.00,300.00,0.02,0.3323,0.001,37.034294,-4.091055,0.704,0.72,9.97,0.06,0.56,-999.00,57024.1602,0.2244,0.0568,0.2583,-0.0164,0.0217,21.9676,0.0281,22.0229,2.9307E-05,7.5780E-07,0.0018,-0.0000,-0.0000,19,0.0133,0.9862,0.9900,0.9993,0.9996,0.9996,41.3461,0.1310,0.0000,-0.0136,1.0000,0.0106
1321338,1321338,10,0,0.31153,0.00100,0.31048,0.00100,0.31048,0.00165,0.00,300.00,0.02,0.3115,0.001,35.940353,-6.521291000000001,0.955,0.87,9.98,0.01,0.58,-999.00,57027.6797,0.2806,1.1253,0.3510,0.0017,0.0254,21.6459,0.0359,21.7836,3.9412E-05,1.3015E-06,0.0043,-0.0000,-0.0000,28,0.4960,1.0000,0.9950,1.0000,1.0000,1.0000,41.1068,0.1512,0.0000,0.0192,1.0000,0.0152
1321365,1321365,10,0,0.31375,0.00100,0.31270,0.00100,0.31270,0.00165,0.00,300.00,0.03,0.3137,0.001,36.341213,-6.006461,0.492,0.50,8.91,0.03,0.18,-999.00,57021.6758,0.5669,-0.2850,0.7717,-0.0325,0.0476,22.8876,0.0674,22.9446,1.2559E-05,7.7948E-07,0.0129,-0.0000,-0.0000,31,0.0182,0.0000,0.5427,0.0000,0.0005,0.0000,42.2679,200.5970,1.0000,-0.0203,1.0000,0.0100
1321450,1321450,10,0,0.25928,0.00100,0.25833,0.00100,0.25833,0.00161,0.00,300.00,0.01,0.2593,0.001,8.225116,-42.229591,1.078,0.79,9.31,0.02,0.63,-999.00,57030.9414,0.2626,0.1685,0.2596,0.0540,0.0234,21.3087,0.0288,21.1257,5.3768E-05,1.4251E-06,0.0032,-0.0000,-0.0000,17,0.4485,0.9991,0.9498,1.0000,1.0000,1.0000,40.4489,0.1742,0.0000,0.0231,1.0000,0.0253
1321492,1321492,10,0,0.55583,0.00100,0.55467,0.00100,0.55467,0.00185,0.00,300.00,0.01,0.5558,0.001,8.179554,-42.666939,0.462,0.59,10.43,0.04,1.29,-999.00,57031.6602,0.8252,-1.5391,0.5736,-0.1323,0.0747,22.8724,0.0568,23.0055,1.2736E-05,6.6663E-07,0.0068,-0.0000,-0.0000,15,0.8894,0.9991,0.8832,0.9996,0.9992,0.9999,42.3287,0.1852,0.0000,0.0507,0.5950,0.0000
1321522,1321522,10,0,0.17800,0.00100,0.17715,0.00100,0.17715,0.00155,0.00,300.00,0.01,0.178,0.001,8.300283,-43.880665,1.8,1.08,10.03,0.01,0.79,-999.00,57032.6094,0.2449,0.3746,0.3243,0.0683,0.0223,21.3904,0.0291,21.3170,4.9870E-05,1.3387E-06,0.0027,-0.0000,-0.0000,25,0.0013,0.0005,0.6524,0.0000,0.0007,0.0000,40.6402,149.8745,1.0000,-0.0607,1.0000,0.0155
1321973,1321973,10,0,0.37157,0.00100,0.37043,0.00100,0.37043,0.00170,0.00,300.00,0.02,0.3716,0.001,34.41362,-4.215644,0.648,0.47,10.96,0.05,1.28,-999.00,57026.8633,0.0113,-1.4994,0.4689,-0.0006,0.0386,22.1022,0.0520,21.9875,2.5889E-05,1.2389E-06,0.0079,-0.0000,-0.0000,27,0.8753,0.9839,0.7404,0.9993,0.9925,0.9996,41.3107,0.1482,0.0000,-0.1060,1.0000,0.0076
1322229,1322229,10,1,0.52736,0.00100,0.52612,0.00100,0.52612,0.00183,0.00,300.00,0.02,0.5274,0.001,35.926426,-4.018871,0.254,0.37,9.62,0.01,0.46,-999.00,57034.5391,0.7999,1.4502,0.7935,0.0263,0.0334,22.8276,0.0350,22.9551,1.3272E-05,4.2756E-07,-0.0035,-0.0000,-0.0000,12,0.8965,0.9993,0.9517,0.9980,0.9976,0.9980,42.2783,0.2373,0.0000,0.0050,1.0000,0.0170
1322819,1322819,10,0,0.33807,0.00100,0.33759,0.00100,0.33759,0.00167,0.00,300.00,0.01,0.3381,0.001,54.478545999999994,-28.444288,0.7,0.08,11.54,0.02,1.47,-999.00,57032.3711,0.3975,-0.3628,0.3614,-0.0365,0.0268,21.9683,0.0338,22.0752,2.9289E-05,9.1259E-07,0.0041,-0.0000,-0.0000,31,0.5416,0.9960,0.9900,1.0000,0.9987,1.0000,41.3984,0.1257,0.0000,-0.0327,1.0000,0.0074
1322912,1322912,10,0,0.65953,0.00100,0.65831,0.00100,0.65831,0.00194,0.00,300.00,0.01,0.6595,0.001,7.528264,-43.465171999999995,1.692,0.98,11.40,0.05,1.64,-999.00,57026.2383,1.0791,-2.5386,0.9642,-0.0240,0.1208,23.7881,0.1001,23.8175,5.4796E-06,5.0542E-07,0.0185,-0.0000,-0.0000,18,0.7069,0.9952,0.9727,0.9995,0.9985,0.9990,43.1407,0.2681,0.0000,-0.3441,0.4270,0.0000
1322954,1322954,10,0,0.54385,0.00100,0.54327,0.00100,0.54327,0.00184,0.00,300.00,0.01,0.5439,0.001,53.659416,-28.155581,1.091,1.19,10.23,0.01,1.05,-999.00,57036.5391,0.5701,-0.6763,0.4924,0.1930,0.0353,23.6185,0.0370,23.1158,6.4062E-06,2.1847E-07,0.0034,-0.0000,-0.0000,18,0.3375,0.9854,0.8674,0.9942,0.9927,0.9718,42.4390,0.2207,0.0004,-0.1892,1.0000,0.0304
1322975,1322975,10,0,0.84705,0.00100,0.84634,0.00100,0.84634,0.00210,0.00,300.00,0.01,0.8471,0.001,52.880458999999995,-28.727621000000003,1.53,1.42,11.16,0.03,1.73,-999.00,57032.4727,1.0702,-0.1668,0.7425,-0.2017,0.1183,24.2951,0.0538,24.5723,3.4352E-06,1.7036E-07,-0.0005,-0.0000,-0.0000,14,0.5943,0.9860,0.8697,0.9999,0.9996,1.0000,43.8956,0.2579,0.0000,0.3436,0.4180,0.0000
1323016,1323016,10,0,0.33582,0.00100,0.33485,0.00100,0.33485,0.00167,0.00,300.00,0.01,0.3358,0.001,10.056144,-43.452339,0.693,0.47,9.97,0.02,0.35,-999.00,57033.7930,0.5928,-0.5783,0.6009,0.0469,0.0379,22.3108,0.0465,22.0892,2.1364E-05,9.1461E-07,0.0130,-0.0000,-0.0000,19,0.9388,0.9942,0.8892,0.9999,0.9989,1.0000,41.4124,0.1960,0.0000,-0.0365,1.0000,0.0250
1323106,1323106,10,0,0.34529,0.00100,0.34417,0.00100,0.34417,0.00168,0.00,300.00,0.02,0.3453,0.001,34.085419,-5.013755000000001,0.217,0.16,10.36,0.02,0.44,-999.00,57035.7539,0.4176,-0.1549,0.4138,-0.1309,0.0239,21.6708,0.0269,22.0071,3.8519E-05,9.5546E-07,0.0044,-0.0000,-0.0000,19,0.8530,0.9993,0.6511,1.0000,0.9993,1.0000,41.3303,0.1168,0.0000,0.0656,1.0000,0.0048
1323349,1323349,10,0,0.50610,0.00100,0.50491,0.00100,0.50491,0.00181,0.00,300.00,0.02,0.5061,0.001,37.200424,-4.24787,1.116,1.26,10.64,0.01,0.73,-999.00,57303.2266,0.5373,-1.0825,0.4138,0.0561,0.0501,23.2807,0.0635,23.0767,8.7440E-06,5.1142E-07,0.0043,-0.0000,-0.0000,35,0.9668,0.9974,0.9656,0.9993,0.9996,0.9988,42.3999,0.1839,0.0000,-0.1265,1.0000,0.0139
1323600,1323600,10,0,0.37145,0.00100,0.37044,0.00100,0.37044,0.00170,0.00,300.00,0.02,0.3715,0.001,41.010426,-1.832389,2.212,1.48,10.63,0.01,0.83,-999.00,57299.5859,0.4406,0.2932,0.4025,0.0339,0.0294,22.2152,0.0434,22.2390,2.3331E-05,9.3339E-07,0.0042,-0.0000,-0.0000,50,0.0891,0.9938,0.9900,1.0000,1.0000,1.0000,41.5622,0.1488,0.0000,-0.0637,1.0000,0.0106
1323740,1323740,10,0,0.77207,0.00100,0.77137,0.00100,0.77137,0.00204,0.00,300.00,0.01,0.7721,0.001,52.490513,-28.548523,0.506,0.81,10.55,0.02,1.29,-999.00,57032.0391,0.6822,-0.3458,0.5446,-0.0042,0.0441,23.8979,0.0413,23.9498,4.9526E-06,1.8844E-07,0.0086,-0.0000,-0.0000,23,0.5252,0.6911,0.9666,0.9998,0.9972,0.9990,43.2730,0.1766,0.0000,-0.0757,1.0000,0.0046
1323777,1323777,10,0,0.53348,0.00100,0.53290,0.00100,0.53290,0.00183,0.00,300.00,0.01,0.5335,0.001,53.454696999999996,-28.234455,2.16,1.15,10.85,0.02,0.99,-999.00,57040.2500,1.2951,-0.9558,0.8643,0.0710,0.0521,23.7334,0.0557,23.5110,5.7631E-06,2.9552E-07,0.0072,-0.0000,-0.0000,5,0.2275,0.0002,0.9733,0.0000,0.0007,0.0000,42.8342,241.0519,1.0000,-0.1338,1.0000,0.0174
1323831,1323831,10,0,0.31131,0.00100,0.31079,0.00100,0.31079,0.00165,0.00,300.00,0.01,0.3113,0.001,52.853770999999995,-27.137885999999998,0.412,0.28,10.62,0.01,1.02,-999.00,57028.7461,0.6270,0.5350,0.7217,0.0446,0.0436,22.3913,0.0692,22.4000,1.9837E-05,1.2643E-06,0.0156,-0.0000,-0.0000,10,0.0260,0.0013,0.7372,0.0000,0.0172,0.0000,41.7232,193.6743,1.0000,-0.0431,1.0000,0.0148
1324062,1324062,10,0,0.70390,0.00100,0.70325,0.00100,0.70325,0.00198,0.00,300.00,0.01,0.7039,0.001,53.322295999999994,-27.906209999999998,3.754,3.53,11.11,0.01,1.15,-999.00,57035.8320,0.7705,-2.4152,0.6917,-0.1895,0.0626,24.2736,0.0509,24.2907,3.5039E-06,1.6425E-07,0.0172,-0.0000,-0.0000,21,0.1492,0.0002,0.6168,0.0000,0.0001,0.0000,43.6139,226.7003,1.0000,0.2042,1.0000,0.0093
1324509,1324509,10,0,0.21105,0.00100,0.21062,0.00100,0.21062,0.00157,0.00,300.00,0.01,0.2111,0.001,54.563309,-28.812610999999997,0.299,0.26,10.32,0.01,0.91,-999.00,57042.4805,0.2496,-0.8696,0.2329,0.0792,0.0204,20.9451,0.0253,20.6535,7.5155E-05,1.7521E-06,0.0016,-0.0000,-0.0000,28,0.0680,0.9999,0.9533,1.0000,0.9999,1.0000,39.9768,0.1539,0.0000,-0.0765,1.0000,0.0184
1324536,1324536,10,0,0.58955,0.00100,0.58899,0.00100,0.58899,0.00188,0.00,300.00,0.01,0.5896,0.001,54.476471,-29.947807,0.112,0.20,10.15,0.03,1.47,-999.00,57026.8867,1.0727,-0.8729,0.8802,0.0891,0.1099,23.7142,0.1167,23.6722,5.8660E-06,6.3033E-07,0.0391,-0.0000,-0.0000,28,0.9321,0.9925,0.9142,0.9916,0.9889,0.9826,42.9954,0.2261,0.0011,-0.3574,0.5850,0.0000
1324542,1324542,10,1,0.54210,0.00100,0.54154,0.00100,0.54154,0.00184,0.00,300.00,0.01,0.5421,0.001,53.895405000000004,-29.048021000000002,0.652,0.89,8.94,0.14,0.42,-999.00,57043.7031,0.7524,0.3125,0.6449,-0.0002,0.0531,23.0958,0.0464,23.2069,1.0368E-05,4.4327E-07,0.0048,-0.0000,-0.0000,20,0.1877,0.9946,0.9943,0.9948,0.9359,0.9984,42.5301,0.1940,0.0000,-0.0790,0.9800,0.0000
1324544,1324544,10,0,0.53027,0.00100,0.52973,0.00100,0.52973,0.00183,0.00,300.00,0.01,0.5303,0.001,54.369521999999996,-29.302494,0.549,0.77,9.58,0.02,0.21,-999.00,57037.9648,0.9918,0.5579,0.8277,0.2500,0.0572,23.3749,0.0562,22.9605,8.0177E-06,4.1528E-07,0.0020,-0.0000,-0.0000,22,0.6478,0.9955,0.7825,0.9500,0.9708,0.8502,42.2837,0.2456,0.0047,-0.2940,1.0000,0.0039
1324562,1324562,10,0,0.35349,0.00100,0.35299,0.00100,0.35299,0.00168,0.00,300.00,0.01,0.3535,0.001,53.795815000000005,-28.448365999999996,1.406,1.36,10.30,0.01,0.97,-999.00,57043.0547,0.3600,0.3599,0.3206,0.0140,0.0215,21.9889,0.0249,22.0650,2.8736E-05,6.6015E-07,0.0024,-0.0000,-0.0000,28,0.7273,0.9907,1.0000,0.9999,0.9998,1.0000,41.3882,0.1363,0.0000,-0.0431,1.0000,0.0111
1324582,1324582,10,0,0.38237,0.00100,0.38185,0.00100,0.38185,0.00171,0.00,300.00,0.01,0.3824,0.001,53.308871999999994,-29.191101,1.352,1.23,11.06,0.01,1.68,-999.00,57043.9766,0.4692,-1.3508,0.4192,-0.1104,0.0453,22.1641,0.0419,22.2857,2.4455E-05,9.4443E-07,0.0029,-0.0000,-0.0000,20,0.9421,0.9991,0.8690,1.0000,0.9999,1.0000,41.6090,0.1525,0.0000,0.0241,1.0000,0.0046
1324685,1324685,10,0,0.54244,0.00100,0.54183,0.00100,0.54183,0.00184,0.00,300.00,0.01,0.5424,0.001,52.068424,-28.829351000000003,2.067,2.40,10.09,0.02,0.76,-999.00,57043.3398,0.4264,-0.6318,0.4039,-0.0085,0.0298,23.1085,0.0289,23.1223,1.0247E-05,2.7263E-07,0.0014,-0.0000,-0.0000,16,0.9458,0.9996,0.9900,1.0000,0.9982,1.0000,42.4455,0.1472,0.0000,-0.0701,1.0000,0.0078
1324790,1324790,10,0,0.35775,0.00100,0.35723,0.00100,0.35723,0.00169,0.00,300.00,0.01,0.3577,0.001,53.612473,-27.337473,1.675,1.57,9.33,0.03,0.48,-999.00,57042.3203,0.3703,-0.0449,0.4349,0.0532,0.0240,22.1382,0.0284,21.9701,2.5044E-05,6.5525E-07,0.0054,-0.0000,-0.0000,23,0.9899,0.9975,0.9419,1.0000,0.9998,1.0000,41.2933,0.1829,0.0000,-0.0239,1.0000,0.0252
1325191,1325191,10,0,0.79883,0.00100,0.79810,0.00100,0.79810,0.00206,0.00,300.00,0.01,0.7988,0.001,52.259132,-27.324092999999998,0.102,0.15,10.58,0.01,1.52,-999.00,57039.6250,1.0739,-2.1347,0.9494,0.0247,0.0677,24.4257,0.0542,24.2503,3.0460E-06,1.5193E-07,0.0078,-0.0000,-0.0000,18,0.2268,0.9247,0.9589,0.9998,0.9974,0.9999,43.5735,0.2585,0.0000,-0.2263,0.8770,0.0000
1326273,1326273,10,0,0.57013,0.00100,0.56950,0.00100,0.56949,0.00186,0.00,300.00,0.01,0.5701,0.001,52.11718,-27.785686,0.793,1.15,8.76,0.03,-0.09,-999.00,57047.6445,0.8807,-0.0628,0.7090,-0.0569,0.0578,24.1363,0.0491,24.2945,3.9764E-06,1.7992E-07,0.0046,-0.0000,-0.0000,14,0.6559,0.0068,0.9775,0.0000,0.0001,0.0000,43.6177,238.5706,1.0000,-0.0096,1.0000,0.0098
1326299,1326299,10,0,0.67448,0.00100,0.67382,0.00100,0.67382,0.00195,0.00,300.00,0.01,0.6745,0.001,52.642685,-27.521036,1.163,0.85,9.62,0.08,0.19,-999.00,57055.1797,0.6762,-0.3675,0.5827,-0.2270,0.0430,23.5012,0.0397,23.9447,7.1373E-06,2.6127E-07,0.0098,-0.0000,-0.0000,13,0.7754,0.9998,0.5129,1.0000,0.9686,1.0000,43.2679,0.1797,0.0000,0.1864,1.0000,0.0078
1326367,1326367,10,0,0.55856,0.00100,0.55797,0.00100,0.55797,0.00185,0.00,300.00,0.01,0.5586,0.001,53.73669399999999,-27.140878999999998,1.895,1.70,10.43,0.02,0.81,-999.00,57053.9609,1.0451,-0.1101,0.8688,-0.0754,0.0683,23.1509,0.0623,23.3655,9.8542E-06,5.6529E-07,0.0130,-0.0000,-0.0000,14,0.2499,0.9989,0.8638,0.9949,0.9982,0.9985,42.6888,0.1816,0.0000,0.0216,0.6030,0.0000
1327978,1327978,10,1,0.20786,0.00100,0.20699,0.00100,0.20699,0.00157,0.00,300.00,0.01,0.2079,0.001,8.279988000000001,-44.14032,0.596,0.29,10.89,0.02,1.46,-999.00,57307.8125,0.2458,0.3998,0.1930,0.0871,0.0182,20.8161,0.0232,20.6894,8.4637E-05,1.8090E-06,0.0004,-0.0000,-0.0000,47,0.1448,0.9957,0.9729,1.0000,0.9998,1.0000,40.0126,0.1572,0.0000,-0.0616,1.0000,0.0191
1328016,1328016,10,0,0.35167,0.00100,0.35071,0.00100,0.35071,0.00168,0.00,300.00,0.01,0.3517,0.001,10.347866999999999,-44.268337,0.239,0.23,10.63,0.02,1.42,-999.00,57305.7266,0.5087,-1.5029,0.3702,0.0254,0.0322,22.1466,0.0426,21.9469,2.4852E-05,9.7548E-07,0.0020,-0.0000,-0.0000,54,0.1902,0.9903,0.9658,0.9993,0.9997,1.0000,41.2702,0.1655,0.0000,-0.1025,1.0000,0.0125
1328089,1328089,10,0,0.56980,0.00100,0.56864,0.00100,0.56864,0.00186,0.00,300.00,0.01,0.5698,0.001,6.9940929999999994,-43.390553000000004,1.681,2.07,9.60,0.02,0.24,-999.00,57299.2891,0.8868,-0.1065,0.4970,-0.0641,0.0608,22.8988,0.0670,23.0849,1.2430E-05,7.6743E-07,0.0046,-0.0000,-0.0000,44,0.4347,0.1206,0.9547,0.9993,0.9976,0.9998,42.4081,0.1828,0.0000,-0.0222,0.8640,0.0000
1328103,1328103,10,0,0.57589,0.00100,0.57472,0.00100,0.57472,0.00187,0.00,300.00,0.00,0.5759,0.001,7.203239999999999,-43.288967,1.747,2.02,10.36,0.01,0.56,-999.00,57296.0039,0.9800,0.3224,0.6999,0.0025,0.0862,23.2358,0.1034,23.3835,9.1132E-06,8.6793E-07,0.0141,-0.0000,-0.0000,47,0.2383,0.9904,0.9249,0.9945,0.9984,0.9988,42.7067,0.2066,0.0000,-0.0848,0.5960,0.0000
1328105,1328105,10,1,0.44259,0.00100,0.44153,0.00100,0.44153,0.00176,0.00,300.00,0.01,0.4426,0.001,8.186774,-43.576172,2.854,1.87,11.11,0.01,0.88,-999.00,57302.7930,0.6150,0.1937,0.3887,-0.0463,0.0395,22.2667,0.0460,22.4674,2.2250E-05,9.4317E-07,0.0023,-0.0000,-0.0000,40,0.2452,0.9997,1.0000,1.0000,0.9999,1.0000,41.7906,0.1280,0.0000,-0.0064,0.9010,0.0000
